name	length	type	molecule	unit	aliases
chrUn_DS483901v1	3950	unplaced		primary	NW_001845190.1,DS483901.1,211000022278675
chrUn_DS483904v1	3932	unplaced		primary	NW_001845193.1,DS483904.1,211000022280032
chrUn_DS483906v1	3924	unplaced		primary	NW_001845195.1,DS483906.1,211000022278100
chrUn_DS483908v1	3913	unplaced		primary	NW_001845197.1,DS483908.1,211000022279372
chrUn_DS483910v1	3906	unplaced		primary	NW_001845199.1,DS483910.1,211000022280703
chrUn_DS483913v1	3871	unplaced		primary	NW_001845202.1,DS483913.1,211000022279750
chrUn_DS483914v1	3864	unplaced		primary	NW_001845203.1,DS483914.1,211000022278945
chrUn_DS483915v1	3858	unplaced		primary	NW_001845204.1,DS483915.1,211000022279675
chrUn_DS483918v1	3818	unplaced		primary	NW_001845207.1,DS483918.1,211000022280498
chrUn_DS483919v1	3807	unplaced		primary	NW_001845208.1,DS483919.1,211000022279243
chrUn_DS483920v1	3806	unplaced		primary	NW_001845209.1,DS483920.1,211000022279743
chrUn_DS483921v1	3806	unplaced		primary	NW_001845210.1,DS483921.1,211000022278195
chrUn_DS483925v1	3755	unplaced		primary	NW_001845214.1,DS483925.1,211000022280471
chrUn_DS483927v1	3737	unplaced		primary	NW_001845216.1,DS483927.1,211000022280551
chrUn_DS483929v1	3717	unplaced		primary	NW_001845218.1,DS483929.1,211000022280455
chrUn_DS483930v1	3716	unplaced		primary	NW_001845219.1,DS483930.1,211000022279477
chrUn_DS483933v1	3708	unplaced		primary	NW_001845222.1,DS483933.1,211000022278697
chrUn_DS483936v1	3681	unplaced		primary	NW_001845225.1,DS483936.1,211000022278602
chrUn_DS483937v1	3660	unplaced		primary	NW_001845226.1,DS483937.1,211000022280606
chrUn_DS483938v1	3650	unplaced		primary	NW_001845227.1,DS483938.1,211000022278392
chrUn_DS483939v1	3649	unplaced		primary	NW_001845228.1,DS483939.1,211000022279844
chrUn_DS483940v1	3648	unplaced		primary	NW_001845229.1,DS483940.1,211000022278611
chrUn_DS483941v1	3646	unplaced		primary	NW_001845230.1,DS483941.1,211000022280565
chrUn_DS483943v1	3638	unplaced		primary	NW_001845232.1,DS483943.1,211000022280463
chrUn_DS483944v1	3622	unplaced		primary	NW_001845233.1,DS483944.1,211000022279370
chrUn_DS483945v1	3622	unplaced		primary	NW_001845234.1,DS483945.1,211000022280026
chrUn_DS483947v1	3603	unplaced		primary	NW_001845236.1,DS483947.1,211000022280522
chrUn_DS483949v1	3593	unplaced		primary	NW_001845238.1,DS483949.1,211000022280562
chrUn_DS483951v1	3574	unplaced		primary	NW_001845240.1,DS483951.1,211000022280654
chrUn_DS483953v1	3557	unplaced		primary	NW_001845242.1,DS483953.1,211000022279961
chrUn_DS483954v1	3554	unplaced		primary	NW_001845243.1,DS483954.1,211000022280525
chrUn_DS483956v1	3553	unplaced		primary	NW_001845245.1,DS483956.1,211000022280127
chrUn_DS483957v1	3553	unplaced		primary	NW_001845246.1,DS483957.1,211000022278396
chrUn_DS483960v1	3527	unplaced		primary	NW_001845249.1,DS483960.1,211000022280692
chrUn_DS483961v1	3527	unplaced		primary	NW_001845250.1,DS483961.1,211000022279945
chrUn_DS483964v1	3519	unplaced		primary	NW_001845253.1,DS483964.1,211000022280156
chrUn_DS483965v1	3503	unplaced		primary	NW_001845254.1,DS483965.1,211000022279613
chrUn_DS483970v1	3490	unplaced		primary	NW_001845259.1,DS483970.1,211000022279229
chrUn_DS483972v1	3477	unplaced		primary	NW_001845261.1,DS483972.1,211000022278768
chrUn_DS483975v1	3466	unplaced		primary	NW_001845264.1,DS483975.1,211000022279812
chrUn_DS483976v1	3463	unplaced		primary	NW_001845265.1,DS483976.1,211000022278203
chrUn_DS483977v1	3458	unplaced		primary	NW_001845266.1,DS483977.1,211000022278312
chrUn_DS483979v1	3434	unplaced		primary	NW_001845268.1,DS483979.1,211000022279431
chrUn_DS483982v1	3402	unplaced		primary	NW_001845271.1,DS483982.1,211000022280533
chrUn_DS483983v1	3396	unplaced		primary	NW_001845272.1,DS483983.1,211000022280335
chrUn_DS483985v1	3389	unplaced		primary	NW_001845274.1,DS483985.1,211000022280566
chrUn_DS483986v1	3386	unplaced		primary	NW_001845275.1,DS483986.1,211000022280556
chrUn_DS483989v1	3373	unplaced		primary	NW_001845278.1,DS483989.1,211000022279877
chrUn_DS483992v1	3365	unplaced		primary	NW_001845281.1,DS483992.1,211000022280554
chrUn_DS483994v1	3348	unplaced		primary	NW_001845283.1,DS483994.1,211000022280295
chrUn_DS483998v1	3313	unplaced		primary	NW_001845287.1,DS483998.1,211000022280570
chrUn_DS483999v1	3308	unplaced		primary	NW_001845288.1,DS483999.1,211000022280595
chrUn_DS484000v1	3302	unplaced		primary	NW_001845289.1,DS484000.1,211000022280564
chrUn_DS484001v1	3299	unplaced		primary	NW_001845290.1,DS484001.1,211000022280255
chrUn_DS484003v1	3284	unplaced		primary	NW_001845292.1,DS484003.1,211000022279606
chrUn_DS484004v1	3277	unplaced		primary	NW_001845293.1,DS484004.1,211000022280105
chrUn_DS484006v1	3268	unplaced		primary	NW_001845295.1,DS484006.1,211000022280524
chrUn_DS484007v1	3262	unplaced		primary	NW_001845296.1,DS484007.1,211000022280440
chrUn_DS484009v1	3259	unplaced		primary	NW_001845298.1,DS484009.1,211000022280687
chrUn_DS484010v1	3259	unplaced		primary	NW_001845299.1,DS484010.1,211000022280480
chrUn_DS484013v1	3252	unplaced		primary	NW_001845302.1,DS484013.1,211000022280296
chrUn_DS484015v1	3234	unplaced		primary	NW_001845304.1,DS484015.1,211000022280115
chrUn_DS484017v1	3227	unplaced		primary	NW_001845306.1,DS484017.1,211000022279953
chrUn_DS484018v1	3223	unplaced		primary	NW_001845307.1,DS484018.1,211000022280588
chrUn_DS484020v1	3218	unplaced		primary	NW_001845309.1,DS484020.1,211000022279982
chrUn_DS484022v1	3209	unplaced		primary	NW_001845311.1,DS484022.1,211000022280008
chrUn_DS484025v1	3201	unplaced		primary	NW_001845314.1,DS484025.1,211000022279394
chrUn_DS484027v1	3197	unplaced		primary	NW_001845316.1,DS484027.1,211000022279265
chrUn_DS484028v1	3196	unplaced		primary	NW_001845317.1,DS484028.1,211000022279284
chrUn_DS484031v1	3190	unplaced		primary	NW_001845320.1,DS484031.1,211000022280557
chrUn_DS484036v1	3174	unplaced		primary	NW_001845325.1,DS484036.1,211000022280555
chrUn_DS484038v1	3171	unplaced		primary	NW_001845327.1,DS484038.1,211000022280456
chrUn_DS484039v1	3162	unplaced		primary	NW_001845328.1,DS484039.1,211000022278219
chrUn_DS484040v1	3159	unplaced		primary	NW_001845329.1,DS484040.1,211000022278438
chrUn_DS484041v1	3157	unplaced		primary	NW_001845330.1,DS484041.1,211000022279700
chrUn_DS484042v1	3156	unplaced		primary	NW_001845331.1,DS484042.1,211000022279868
chrUn_DS484044v1	3144	unplaced		primary	NW_001845333.1,DS484044.1,211000022280211
chrUn_DS484045v1	3129	unplaced		primary	NW_001845334.1,DS484045.1,211000022280467
chrUn_DS484047v1	3123	unplaced		primary	NW_001845336.1,DS484047.1,211000022279777
chrUn_DS484048v1	3120	unplaced		primary	NW_001845337.1,DS484048.1,211000022279169
chrUn_DS484050v1	3100	unplaced		primary	NW_001845339.1,DS484050.1,211000022278398
chrUn_DS484052v1	3089	unplaced		primary	NW_001845341.1,DS484052.1,211000022278280
chrUn_DS484053v1	3085	unplaced		primary	NW_001845342.1,DS484053.1,211000022280511
chrUn_DS484054v1	3080	unplaced		primary	NW_001845343.1,DS484054.1,211000022278785
chrUn_DS484055v1	3080	unplaced		primary	NW_001845344.1,DS484055.1,211000022280114
chrUn_DS484058v1	3073	unplaced		primary	NW_001845347.1,DS484058.1,211000022278164
chrUn_DS484059v1	3073	unplaced		primary	NW_001845348.1,DS484059.1,211000022279179
chrUn_DS484062v1	3058	unplaced		primary	NW_001845351.1,DS484062.1,211000022279784
chrUn_DS484064v1	3044	unplaced		primary	NW_001845353.1,DS484064.1,211000022280080
chrUn_DS484065v1	3043	unplaced		primary	NW_001845354.1,DS484065.1,211000022280261
chrUn_DS484066v1	3025	unplaced		primary	NW_001845355.1,DS484066.1,211000022280212
chrUn_DS484068v1	3013	unplaced		primary	NW_001845357.1,DS484068.1,211000022280577
chrUn_DS484069v1	3010	unplaced		primary	NW_001845358.1,DS484069.1,211000022278581
chrUn_DS484070v1	3009	unplaced		primary	NW_001845359.1,DS484070.1,211000022280093
chrUn_DS484073v1	2999	unplaced		primary	NW_001845362.1,DS484073.1,211000022278395
chrUn_DS484076v1	2991	unplaced		primary	NW_001845365.1,DS484076.1,211000022278744
chrUn_DS484077v1	2984	unplaced		primary	NW_001845366.1,DS484077.1,211000022278883
chrUn_DS484078v1	2982	unplaced		primary	NW_001845367.1,DS484078.1,211000022280086
chrUn_DS484079v1	2982	unplaced		primary	NW_001845368.1,DS484079.1,211000022280260
chrUn_DS484080v1	2971	unplaced		primary	NW_001845369.1,DS484080.1,211000022279837
chrUn_DS484083v1	2957	unplaced		primary	NW_001845372.1,DS484083.1,211000022279761
chrUn_DS484086v1	2943	unplaced		primary	NW_001845375.1,DS484086.1,211000022280035
chrUn_DS484087v1	2937	unplaced		primary	NW_001845376.1,DS484087.1,211000022279239
chrUn_DS484089v1	2928	unplaced		primary	NW_001845378.1,DS484089.1,211000022280037
chrUn_DS484090v1	2927	unplaced		primary	NW_001845379.1,DS484090.1,211000022280474
chrUn_DS484091v1	2926	unplaced		primary	NW_001845380.1,DS484091.1,211000022280316
chrUn_DS484092v1	2924	unplaced		primary	NW_001845381.1,DS484092.1,211000022280536
chrUn_DS484093v1	2922	unplaced		primary	NW_001845382.1,DS484093.1,211000022279442
chrUn_DS484095v1	2919	unplaced		primary	NW_001845384.1,DS484095.1,211000022280544
chrUn_DS484096v1	2916	unplaced		primary	NW_001845385.1,DS484096.1,211000022278554
chrUn_DS484097v1	2914	unplaced		primary	NW_001845386.1,DS484097.1,211000022280251
chrUn_DS484098v1	2911	unplaced		primary	NW_001845387.1,DS484098.1,211000022279488
chrUn_DS484100v1	2905	unplaced		primary	NW_001845389.1,DS484100.1,211000022278378
chrUn_DS484102v1	2903	unplaced		primary	NW_001845391.1,DS484102.1,211000022278952
chrUn_DS484104v1	2893	unplaced		primary	NW_001845393.1,DS484104.1,211000022280272
chrUn_DS484105v1	2889	unplaced		primary	NW_001845394.1,DS484105.1,211000022280010
chrUn_DS484106v1	2884	unplaced		primary	NW_001845395.1,DS484106.1,211000022279061
chrUn_DS484107v1	2882	unplaced		primary	NW_001845396.1,DS484107.1,211000022280205
chrUn_DS484108v1	2882	unplaced		primary	NW_001845397.1,DS484108.1,211000022280311
chrUn_DS484109v1	2882	unplaced		primary	NW_001845398.1,DS484109.1,211000022280012
chrUn_DS484111v1	2881	unplaced		primary	NW_001845400.1,DS484111.1,211000022279021
chrUn_DS484113v1	2876	unplaced		primary	NW_001845402.1,DS484113.1,211000022280610
chrUn_DS484116v1	2860	unplaced		primary	NW_001845405.1,DS484116.1,211000022280227
chrUn_DS484117v1	2860	unplaced		primary	NW_001845406.1,DS484117.1,211000022279867
chrUn_DS484118v1	2858	unplaced		primary	NW_001845407.1,DS484118.1,211000022279288
chrUn_DS484120v1	2855	unplaced		primary	NW_001845409.1,DS484120.1,211000022280333
chrUn_DS484122v1	2849	unplaced		primary	NW_001845411.1,DS484122.1,211000022278404
chrUn_DS484123v1	2848	unplaced		primary	NW_001845412.1,DS484123.1,211000022280436
chrUn_DS484134v1	2828	unplaced		primary	NW_001845423.1,DS484134.1,211000022280501
chrUn_DS484138v1	2822	unplaced		primary	NW_001845427.1,DS484138.1,211000022279964
chrUn_DS484139v1	2820	unplaced		primary	NW_001845428.1,DS484139.1,211000022278098
chrUn_DS484144v1	2811	unplaced		primary	NW_001845433.1,DS484144.1,211000022280469
chrUn_DS484145v1	2804	unplaced		primary	NW_001845434.1,DS484145.1,211000022280340
chrUn_DS484147v1	2796	unplaced		primary	NW_001845436.1,DS484147.1,211000022279948
chrUn_DS484148v1	2795	unplaced		primary	NW_001845437.1,DS484148.1,211000022279521
chrUn_DS484149v1	2795	unplaced		primary	NW_001845438.1,DS484149.1,211000022279416
chrUn_DS484151v1	2794	unplaced		primary	NW_001845440.1,DS484151.1,211000022280214
chrUn_DS484152v1	2793	unplaced		primary	NW_001845441.1,DS484152.1,211000022278975
chrUn_DS484153v1	2793	unplaced		primary	NW_001845442.1,DS484153.1,211000022279746
chrUn_DS484154v1	2791	unplaced		primary	NW_001845443.1,DS484154.1,211000022278923
chrUn_DS484155v1	2790	unplaced		primary	NW_001845444.1,DS484155.1,211000022279311
chrUn_DS484156v1	2788	unplaced		primary	NW_001845445.1,DS484156.1,211000022279623
chrUn_DS484157v1	2787	unplaced		primary	NW_001845446.1,DS484157.1,211000022279527
chrUn_DS484159v1	2784	unplaced		primary	NW_001845448.1,DS484159.1,211000022280171
chrUn_DS484160v1	2783	unplaced		primary	NW_001845449.1,DS484160.1,211000022278794
chrUn_DS484167v1	2745	unplaced		primary	NW_001845456.1,DS484167.1,211000022280497
chrUn_DS484168v1	2744	unplaced		primary	NW_001845457.1,DS484168.1,211000022278440
chrUn_DS484169v1	2736	unplaced		primary	NW_001845458.1,DS484169.1,211000022279562
chrUn_DS484170v1	2733	unplaced		primary	NW_001845459.1,DS484170.1,211000022278790
chrUn_DS484176v1	2708	unplaced		primary	NW_001845465.1,DS484176.1,211000022280707
chrUn_DS484177v1	2703	unplaced		primary	NW_001845466.1,DS484177.1,211000022279911
chrUn_DS484180v1	2697	unplaced		primary	NW_001845469.1,DS484180.1,211000022278421
chrUn_DS484183v1	2688	unplaced		primary	NW_001845472.1,DS484183.1,211000022279653
chrUn_DS484188v1	2670	unplaced		primary	NW_001845477.1,DS484188.1,211000022279157
chrUn_DS484189v1	2669	unplaced		primary	NW_001845478.1,DS484189.1,211000022279973
chrUn_DS484190v1	2668	unplaced		primary	NW_001845479.1,DS484190.1,211000022278546
chrUn_DS484191v1	2665	unplaced		primary	NW_001845480.1,DS484191.1,211000022278114
chrUn_DS484192v1	2664	unplaced		primary	NW_001845481.1,DS484192.1,211000022280108
chrUn_DS484193v1	2647	unplaced		primary	NW_001845482.1,DS484193.1,211000022279233
chrUn_DS484196v1	2644	unplaced		primary	NW_001845485.1,DS484196.1,211000022280284
chrUn_DS484202v1	2636	unplaced		primary	NW_001845491.1,DS484202.1,211000022278426
chrUn_DS484205v1	2629	unplaced		primary	NW_001845494.1,DS484205.1,211000022279602
chrUn_DS484206v1	2628	unplaced		primary	NW_001845495.1,DS484206.1,211000022280089
chrUn_DS484207v1	2626	unplaced		primary	NW_001845496.1,DS484207.1,211000022278937
chrUn_DS484209v1	2618	unplaced		primary	NW_001845498.1,DS484209.1,211000022280548
chrUn_DS484210v1	2617	unplaced		primary	NW_001845499.1,DS484210.1,211000022278732
chrUn_DS484212v1	2612	unplaced		primary	NW_001845501.1,DS484212.1,211000022280198
chrUn_DS484213v1	2611	unplaced		primary	NW_001845502.1,DS484213.1,211000022280137
chrUn_DS484217v1	2603	unplaced		primary	NW_001845506.1,DS484217.1,211000022280112
chrUn_DS484220v1	2588	unplaced		primary	NW_001845509.1,DS484220.1,211000022279003
chrUn_DS484221v1	2584	unplaced		primary	NW_001845510.1,DS484221.1,211000022280141
chrUn_DS484222v1	2583	unplaced		primary	NW_001845511.1,DS484222.1,211000022280535
chrUn_DS484224v1	2577	unplaced		primary	NW_001845513.1,DS484224.1,211000022280696
chrUn_DS484225v1	2577	unplaced		primary	NW_001845514.1,DS484225.1,211000022280520
chrUn_DS484226v1	2576	unplaced		primary	NW_001845515.1,DS484226.1,211000022278327
chrUn_DS484228v1	2575	unplaced		primary	NW_001845517.1,DS484228.1,211000022279190
chrUn_DS484229v1	2575	unplaced		primary	NW_001845518.1,DS484229.1,211000022278452
chrUn_DS484230v1	2575	unplaced		primary	NW_001845519.1,DS484230.1,211000022280443
chrUn_DS484231v1	2574	unplaced		primary	NW_001845520.1,DS484231.1,211000022279483
chrUn_DS484232v1	2570	unplaced		primary	NW_001845521.1,DS484232.1,211000022278738
chrUn_DS484234v1	2561	unplaced		primary	NW_001845523.1,DS484234.1,211000022280553
chrUn_DS484236v1	2556	unplaced		primary	NW_001845525.1,DS484236.1,211000022279513
chrUn_DS484238v1	2555	unplaced		primary	NW_001845527.1,DS484238.1,211000022279214
chrUn_DS484239v1	2549	unplaced		primary	NW_001845528.1,DS484239.1,211000022279191
chrUn_DS484241v1	2547	unplaced		primary	NW_001845530.1,DS484241.1,211000022279056
chrUn_DS484242v1	2541	unplaced		primary	NW_001845531.1,DS484242.1,211000022280218
chrUn_DS484243v1	2541	unplaced		primary	NW_001845532.1,DS484243.1,211000022278963
chrUn_DS484244v1	2536	unplaced		primary	NW_001845533.1,DS484244.1,211000022279373
chrUn_DS484246v1	2529	unplaced		primary	NW_001845535.1,DS484246.1,211000022279116
chrUn_DS484247v1	2529	unplaced		primary	NW_001845536.1,DS484247.1,211000022280485
chrUn_DS484251v1	2521	unplaced		primary	NW_001845540.1,DS484251.1,211000022278927
chrUn_DS484253v1	2520	unplaced		primary	NW_001845542.1,DS484253.1,211000022279573
chrUn_DS484254v1	2517	unplaced		primary	NW_001845543.1,DS484254.1,211000022279710
chrUn_DS484255v1	2516	unplaced		primary	NW_001845544.1,DS484255.1,211000022279898
chrUn_DS484256v1	2511	unplaced		primary	NW_001845545.1,DS484256.1,211000022280598
chrUn_DS484257v1	2511	unplaced		primary	NW_001845546.1,DS484257.1,211000022278282
chrUn_DS484258v1	2510	unplaced		primary	NW_001845547.1,DS484258.1,211000022279849
chrUn_DS484262v1	2491	unplaced		primary	NW_001845551.1,DS484262.1,211000022278740
chrUn_DS484263v1	2487	unplaced		primary	NW_001845552.1,DS484263.1,211000022279126
chrUn_DS484264v1	2479	unplaced		primary	NW_001845553.1,DS484264.1,211000022280033
chrUn_DS484267v1	2476	unplaced		primary	NW_001845556.1,DS484267.1,211000022279980
chrUn_DS484271v1	2470	unplaced		primary	NW_001845560.1,DS484271.1,211000022279866
chrUn_DS484274v1	2462	unplaced		primary	NW_001845563.1,DS484274.1,211000022279193
chrUn_DS484275v1	2451	unplaced		primary	NW_001845564.1,DS484275.1,211000022278664
chrUn_DS484276v1	2447	unplaced		primary	NW_001845565.1,DS484276.1,211000022279070
chrUn_DS484277v1	2442	unplaced		primary	NW_001845566.1,DS484277.1,211000022278493
chrUn_DS484279v1	2438	unplaced		primary	NW_001845568.1,DS484279.1,211000022279711
chrUn_DS484280v1	2438	unplaced		primary	NW_001845569.1,DS484280.1,211000022280492
chrUn_DS484281v1	2438	unplaced		primary	NW_001845570.1,DS484281.1,211000022279178
chrUn_DS484282v1	2435	unplaced		primary	NW_001845571.1,DS484282.1,211000022278858
chrUn_DS484283v1	2434	unplaced		primary	NW_001845572.1,DS484283.1,211000022279651
chrUn_DS484285v1	2431	unplaced		primary	NW_001845574.1,DS484285.1,211000022279850
chrUn_DS484286v1	2429	unplaced		primary	NW_001845575.1,DS484286.1,211000022279909
chrUn_DS484287v1	2428	unplaced		primary	NW_001845576.1,DS484287.1,211000022279780
chrUn_DS484289v1	2425	unplaced		primary	NW_001845578.1,DS484289.1,211000022280643
chrUn_DS484291v1	2421	unplaced		primary	NW_001845580.1,DS484291.1,211000022279436
chrUn_DS484292v1	2421	unplaced		primary	NW_001845581.1,DS484292.1,211000022280679
chrUn_DS484294v1	2419	unplaced		primary	NW_001845583.1,DS484294.1,211000022280626
chrUn_DS484296v1	2417	unplaced		primary	NW_001845585.1,DS484296.1,211000022280561
chrUn_DS484300v1	2400	unplaced		primary	NW_001845589.1,DS484300.1,211000022279960
chrUn_DS484301v1	2394	unplaced		primary	NW_001845590.1,DS484301.1,211000022279000
chrUn_DS484303v1	2390	unplaced		primary	NW_001845592.1,DS484303.1,211000022278507
chrUn_DS484304v1	2390	unplaced		primary	NW_001845593.1,DS484304.1,211000022278335
chrUn_DS484306v1	2385	unplaced		primary	NW_001845595.1,DS484306.1,211000022280144
chrUn_DS484307v1	2385	unplaced		primary	NW_001845596.1,DS484307.1,211000022279635
chrUn_DS484308v1	2385	unplaced		primary	NW_001845597.1,DS484308.1,211000022280302
chrUn_DS484309v1	2384	unplaced		primary	NW_001845598.1,DS484309.1,211000022278942
chrUn_DS484310v1	2383	unplaced		primary	NW_001845599.1,DS484310.1,211000022279122
chrUn_DS484311v1	2383	unplaced		primary	NW_001845600.1,DS484311.1,211000022278716
chrUn_DS484312v1	2382	unplaced		primary	NW_001845601.1,DS484312.1,211000022279247
chrUn_DS484313v1	2381	unplaced		primary	NW_001845602.1,DS484313.1,211000022278869
chrUn_DS484314v1	2381	unplaced		primary	NW_001845603.1,DS484314.1,211000022279810
chrUn_DS484315v1	2379	unplaced		primary	NW_001845604.1,DS484315.1,211000022279259
chrUn_DS484317v1	2378	unplaced		primary	NW_001845606.1,DS484317.1,211000022280747
chrUn_DS484318v1	2375	unplaced		primary	NW_001845607.1,DS484318.1,211000022280289
chrUn_DS484320v1	2369	unplaced		primary	NW_001845609.1,DS484320.1,211000022279197
chrUn_DS484321v1	2368	unplaced		primary	NW_001845610.1,DS484321.1,211000022280208
chrUn_DS484329v1	2354	unplaced		primary	NW_001845618.1,DS484329.1,211000022278387
chrUn_DS484331v1	2352	unplaced		primary	NW_001845620.1,DS484331.1,211000022279058
chrUn_DS484333v1	2344	unplaced		primary	NW_001845622.1,DS484333.1,211000022278934
chrUn_DS484335v1	2342	unplaced		primary	NW_001845624.1,DS484335.1,211000022280228
chrUn_DS484339v1	2330	unplaced		primary	NW_001845628.1,DS484339.1,211000022278220
chrUn_DS484340v1	2328	unplaced		primary	NW_001845629.1,DS484340.1,211000022279612
chrUn_DS484342v1	2326	unplaced		primary	NW_001845631.1,DS484342.1,211000022279966
chrUn_DS484343v1	2325	unplaced		primary	NW_001845632.1,DS484343.1,211000022280058
chrUn_DS484348v1	2308	unplaced		primary	NW_001845637.1,DS484348.1,211000022279787
chrUn_DS484350v1	2304	unplaced		primary	NW_001845639.1,DS484350.1,211000022278536
chrUn_DS484353v1	2295	unplaced		primary	NW_001845642.1,DS484353.1,211000022280580
chrUn_DS484355v1	2291	unplaced		primary	NW_001845644.1,DS484355.1,211000022279011
chrUn_DS484363v1	2270	unplaced		primary	NW_001845652.1,DS484363.1,211000022280698
chrUn_DS484366v1	2266	unplaced		primary	NW_001845655.1,DS484366.1,211000022278178
chrUn_DS484369v1	2253	unplaced		primary	NW_001845658.1,DS484369.1,211000022278860
chrUn_DS484370v1	2248	unplaced		primary	NW_001845659.1,DS484370.1,211000022279479
chrUn_DS484375v1	2234	unplaced		primary	NW_001845664.1,DS484375.1,211000022280568
chrUn_DS484378v1	2232	unplaced		primary	NW_001845667.1,DS484378.1,211000022279949
chrUn_DS484380v1	2227	unplaced		primary	NW_001845669.1,DS484380.1,211000022278953
chrUn_DS484383v1	2221	unplaced		primary	NW_001845672.1,DS484383.1,211000022278672
chrUn_DS484385v1	2217	unplaced		primary	NW_001845674.1,DS484385.1,211000022279101
chrUn_DS484386v1	2216	unplaced		primary	NW_001845675.1,DS484386.1,211000022280621
chrUn_DS484389v1	2207	unplaced		primary	NW_001845678.1,DS484389.1,211000022279929
chrUn_DS484391v1	2205	unplaced		primary	NW_001845680.1,DS484391.1,211000022280599
chrUn_DS484394v1	2200	unplaced		primary	NW_001845683.1,DS484394.1,211000022278888
chrUn_DS484395v1	2198	unplaced		primary	NW_001845684.1,DS484395.1,211000022280153
chrUn_DS484396v1	2198	unplaced		primary	NW_001845685.1,DS484396.1,211000022279118
chrUn_DS484400v1	2190	unplaced		primary	NW_001845689.1,DS484400.1,211000022279039
chrUn_DS484403v1	2187	unplaced		primary	NW_001845692.1,DS484403.1,211000022279476
chrUn_DS484404v1	2185	unplaced		primary	NW_001845693.1,DS484404.1,211000022278652
chrUn_DS484407v1	2176	unplaced		primary	NW_001845696.1,DS484407.1,211000022278205
chrUn_DS484408v1	2173	unplaced		primary	NW_001845697.1,DS484408.1,211000022280223
chrUn_DS484412v1	2161	unplaced		primary	NW_001845701.1,DS484412.1,211000022280133
chrUn_DS484414v1	2157	unplaced		primary	NW_001845703.1,DS484414.1,211000022280500
chrUn_DS484421v1	2129	unplaced		primary	NW_001845710.1,DS484421.1,211000022280176
chrUn_DS484424v1	2124	unplaced		primary	NW_001845713.1,DS484424.1,211000022280135
chrUn_DS484425v1	2124	unplaced		primary	NW_001845714.1,DS484425.1,211000022279663
chrUn_DS484426v1	2119	unplaced		primary	NW_001845715.1,DS484426.1,211000022280631
chrUn_DS484427v1	2117	unplaced		primary	NW_001845716.1,DS484427.1,211000022279756
chrUn_DS484432v1	2112	unplaced		primary	NW_001845721.1,DS484432.1,211000022280617
chrUn_DS484434v1	2108	unplaced		primary	NW_001845723.1,DS484434.1,211000022280070
chrUn_DS484435v1	2105	unplaced		primary	NW_001845724.1,DS484435.1,211000022279470
chrUn_DS484436v1	2105	unplaced		primary	NW_001845725.1,DS484436.1,211000022278968
chrUn_DS484437v1	2103	unplaced		primary	NW_001845726.1,DS484437.1,211000022279310
chrUn_DS484438v1	2102	unplaced		primary	NW_001845727.1,DS484438.1,211000022279807
chrUn_DS484443v1	2094	unplaced		primary	NW_001845732.1,DS484443.1,211000022278874
chrUn_DS484445v1	2092	unplaced		primary	NW_001845734.1,DS484445.1,211000022279044
chrUn_DS484446v1	2090	unplaced		primary	NW_001845735.1,DS484446.1,211000022278206
chrUn_DS484448v1	2088	unplaced		primary	NW_001845737.1,DS484448.1,211000022278138
chrUn_DS484449v1	2087	unplaced		primary	NW_001845738.1,DS484449.1,211000022279804
chrUn_DS484452v1	2086	unplaced		primary	NW_001845741.1,DS484452.1,211000022278522
chrUn_DS484454v1	2084	unplaced		primary	NW_001845743.1,DS484454.1,211000022278711
chrUn_DS484456v1	2081	unplaced		primary	NW_001845745.1,DS484456.1,211000022278919
chrUn_DS484458v1	2079	unplaced		primary	NW_001845747.1,DS484458.1,211000022279942
chrUn_DS484460v1	2076	unplaced		primary	NW_001845749.1,DS484460.1,211000022278216
chrUn_DS484463v1	2064	unplaced		primary	NW_001845752.1,DS484463.1,211000022279641
chrUn_DS484464v1	2063	unplaced		primary	NW_001845753.1,DS484464.1,211000022280294
chrUn_DS484466v1	2062	unplaced		primary	NW_001845755.1,DS484466.1,211000022280143
chrUn_DS484467v1	2060	unplaced		primary	NW_001845756.1,DS484467.1,211000022279517
chrUn_DS484469v1	2060	unplaced		primary	NW_001845758.1,DS484469.1,211000022279096
chrUn_DS484470v1	2059	unplaced		primary	NW_001845759.1,DS484470.1,211000022278506
chrUn_DS484471v1	2050	unplaced		primary	NW_001845760.1,DS484471.1,211000022279733
chrUn_DS484472v1	2046	unplaced		primary	NW_001845761.1,DS484472.1,211000022279376
chrUn_DS484475v1	2043	unplaced		primary	NW_001845764.1,DS484475.1,211000022278439
chrUn_DS484478v1	2033	unplaced		primary	NW_001845767.1,DS484478.1,211000022278780
chrUn_DS484479v1	2033	unplaced		primary	NW_001845768.1,DS484479.1,211000022278922
chrUn_DS484480v1	2030	unplaced		primary	NW_001845769.1,DS484480.1,211000022279198
chrUn_DS484481v1	2027	unplaced		primary	NW_001845770.1,DS484481.1,211000022278707
chrUn_DS484484v1	2020	unplaced		primary	NW_001845773.1,DS484484.1,211000022278047
chrUn_DS484485v1	2017	unplaced		primary	NW_001845774.1,DS484485.1,211000022278284
chrUn_DS484486v1	2014	unplaced		primary	NW_001845775.1,DS484486.1,211000022280151
chrUn_DS484487v1	2010	unplaced		primary	NW_001845776.1,DS484487.1,211000022279237
chrUn_DS484489v1	2008	unplaced		primary	NW_001845778.1,DS484489.1,211000022278120
